article_id,type,text,extract_id
ec247c74-a711-4d9a-9b6d-ec009cd257aa,keyword,outsourcing,4aace7bc-deb4-4ec4-994a-6edc665c7183
68958063-4dd6-4f4f-b392-66c1e228d16d,keyword,social engineering,4acfaab1-13ea-46df-b9dd-dbb50ef34e1b
6c15d87f-b669-4872-bf0a-afb55937d125,keyword,fbi,4ae53f36-eb26-4980-bc6b-c69ed18f3af8
4f66b755-1b07-451c-b18d-6c4ab481da75,keyword,caller id spoofing,4b0c6a5c-31a3-4e42-8d8c-0480470bf00c
4024661e-a83a-4fcf-b312-401df444f880,keyword,liquidity risk,4b4dfaf2-2e19-4419-9409-18a060e9fc8d
1d57d511-fe4c-479f-8547-c8143027545c,keyword,giesecke+devrient (g+d),4b8460ba-ab91-494c-9600-6435954809e7
467830e6-b416-4627-9d20-580f2bf8b3d9,keyword,development barriers,4bb4a175-3ac5-4a8a-ae21-c8d9fb94c896
e8345ee5-bd15-4ab4-a554-f571f8312851,keyword,aba,4beb2e61-c7db-41e8-ac08-9d02705624b9
f02359ee-3e9c-42b4-93a5-1834199be6dc,keyword,registry operator,4c87d267-dafb-4bfd-9840-6065103160d2
5ac083f6-1cf7-4616-89d4-ad40d695546e,keyword,consumer protection,4c8c73ab-e692-432d-8301-117395f8f936
a00b78c8-370a-40be-bf1f-eb304abfbcad,keyword,ag banking,4c96eaec-b6cc-47da-a30f-867fa6eb07a2
abeb74af-85b6-4241-88ac-d7626dbe9e31,keyword,permission-based transactions,4cb05ba6-b048-4aa6-9df9-5529cfdbf81f
1afadf49-dde2-4903-b1a6-087fe90e6df8,keyword,median home value,4d2c6eac-1199-4e97-83e1-e444c6276b8c
abeb74af-85b6-4241-88ac-d7626dbe9e31,keyword,mastercard agent pay,4da30459-48fc-4b23-8b8f-544643315c2a
62000238-e57b-49ea-995b-68c27785d2ff,keyword,jeff martinez,4da63970-4277-45c1-8dce-d23485d9f5ff
6f20ee1e-fc94-479c-90c0-36954002409a,keyword,american bankers association foundation,4dbf514e-a0c3-4a1c-840e-c818d9b08a13
a00b78c8-370a-40be-bf1f-eb304abfbcad,keyword,right to repair,4dcac8b0-ad61-4b68-b670-e6bf88609417
ec247c74-a711-4d9a-9b6d-ec009cd257aa,keyword,operational efficiency,4eb270de-f5e7-4c87-8f68-20a79e7e950f
f02359ee-3e9c-42b4-93a5-1834199be6dc,keyword,phishing prevention,4ecde35d-5913-40d0-9d34-4f5b51073d4f
05d418d8-3b07-4da4-95c9-c9c6007f8154,keyword,government checks,4f4cb196-af81-4e00-8029-6497ce9b55f2
f8ef297f-060e-4365-8d9b-264ba862c619,keyword,2025,4f5b6976-fdbb-4aea-9474-97a7f0216ae9
aa2fe39b-1c92-4de2-bff6-66a9c492c80b,keyword,community bank leverage ratio,4f5d1057-ae36-4e12-a0e1-da2d4d9bebce
e8345ee5-bd15-4ab4-a554-f571f8312851,keyword,banking industry,4fbd4337-116c-413b-ab33-ea49e526ea01
1d57d511-fe4c-479f-8547-c8143027545c,keyword,payments ecosystem,4fcf5337-a780-4317-ae02-44617d0ca4de
4d5e02aa-1e21-445d-ad8a-ab2c1f9b7880,keyword,treasury department,4fdcd562-0a27-47a8-944a-a4d4b7caa311
0260698b-07fd-4346-a307-f446fa5431b0,keyword,ai training consent,5005aa21-e7ea-4b25-b0e5-fbb9e1eff623
fafa6d5c-d46e-40a8-97a3-f02f48da91d8,keyword,revocation of consent,508405f4-319c-4295-bed1-f73ed586f300
47e731ac-7f5f-4d7c-bcef-750228cc3173,keyword,fraud detection,50934ab1-403f-47e2-b1e1-805f7cc91063
1afadf49-dde2-4903-b1a6-087fe90e6df8,keyword,fhfa house price index,50c5dc4f-3aa6-43a2-93e2-7fc75e41c6a7
5d43c79e-303b-4cc0-a870-970bd919a6b4,summary,"The ECOA prohibits creditors discriminating applicants basis race, sex factors. According rule, proposed changes eliminate liability based solely disparate-impact like discouragement claims.",51484768-84bb-404d-ab3e-432470606c78
abeb74af-85b6-4241-88ac-d7626dbe9e31,keyword,retry and failover logic,5158aa51-0396-4457-a42d-5200666a6d27
5b078166-f003-4b1e-8398-0e5ef174b923,keyword,financial fraud,51bc5861-a1ab-486c-9bfe-8fcddbf46478
4a6359df-85f0-4b44-a2c6-dc7b25af00fe,keyword,fraud trends,51d2fef0-6833-46e1-9645-7c0981f375cb
56645129-4d3f-4b45-9db3-518085a53c3e,keyword,fraud hotline,51f9bb54-637e-4614-a86f-fcd9cc4cdae2
d380cbfa-e152-4277-9136-bbc9b2e36dc5,keyword,wire transfers,523dc503-f14d-4f0e-94cc-3beb68f771f8
446e0338-ae61-4d2f-895c-eda657bbef40,keyword,consumer protection,524e37b0-9582-471c-afaa-376a4ab5179a
45622da8-f82c-4b90-83f3-47734d2b624f,summary,"From virtual kidnapping cyber-enabled scams, fraud constantly evolving. It critical understand key components fraud scams, victimology, key indicators opportunities mitigating risk.",528654ad-0ac7-48d8-a999-00476cfb330c
b3f100e2-59ed-4a5f-9301-d3e855e71f78,keyword,brand loyalty,52a41d8a-2d15-436e-83e5-8cb74315d4e1
c5f167c5-2ac7-43a1-b420-3abf6f3157b8,keyword,michelle mack case,52e63186-b211-41ce-950d-93b79fc8a4b7
6f20ee1e-fc94-479c-90c0-36954002409a,keyword,safe banking for seniors,53022319-0bc2-4bd5-9fed-73be085b1127
ec247c74-a711-4d9a-9b6d-ec009cd257aa,keyword,ascensus,5356fe3b-3fcd-4bf5-aab6-4632abc8ff2a
95f5f17b-f5b9-49db-a410-a73e846898a3,keyword,economic growth,538f441b-e416-4793-8a27-7466e3c25dd2
5d43c79e-303b-4cc0-a870-970bd919a6b4,keyword,sex,5393f7ef-d3da-4a8a-95ec-b1cfe733bb2a
e24060c5-7b26-4b7c-b34c-4f5a8bf769ab,keyword,sam drennen,53a03ac4-1422-4f2d-80e2-fb4527187db4
446e0338-ae61-4d2f-895c-eda657bbef40,summary,"As elder fraud skyrockets, banks actively seeking strategies protect customers, including proper use hold laws delay transactions suspected cases exploitation. Please subscribe!ABA offers resourcesto help banks prevent, identify, measure report fraud, serve protect consumers financial data.",53bebc56-2817-41eb-8ff7-13bead396318
4d5e02aa-1e21-445d-ad8a-ab2c1f9b7880,keyword,one big beautiful bill act,53e48690-7a45-45d4-b99e-930ffb3eccf3
b3f100e2-59ed-4a5f-9301-d3e855e71f78,summary,"With new mortgage origination volumes rise steadily declining past four years, lenders fundamentally changed way work customers. Additionally, customers mortgage lenders receive top scores delivering useful guidance 2.3 times likely say definitely choose lender future loans. Overall satisfaction 32 points higher lenders connect customers beginning home-buying journey, start actively shopping, compared satisfaction engagement begins later journey.",5425f479-ceb2-4929-ae93-539fe71eb6af
00f203d8-2f61-420c-9455-b8ae6aa797d7,keyword,check fraud,5449a0b5-ddba-4a4b-ba73-ed07a6202ca9
b5cf9e0a-6dc5-4de5-8d34-d96bb5f6ed6e,keyword,bsa reform,544da03f-dae8-4154-a740-0f3a8d3a2fbf
1afadf49-dde2-4903-b1a6-087fe90e6df8,keyword,mortgages,5469f2b3-438b-451b-88d3-4ceac2229ad6
4d5e02aa-1e21-445d-ad8a-ab2c1f9b7880,keyword,refinancings,549bbe19-3c38-4a49-96d8-4efc78a4db44
e24060c5-7b26-4b7c-b34c-4f5a8bf769ab,keyword,fraud prevention,54f39ac9-b38e-490f-80d7-598af68937e5
db319a41-b519-4c24-87e4-a30f75a94a16,summary,"That thesis ofUnited We Stand: A National Strategy Prevent Scams, new report Aspen Institute. Please subscribe!ABA offers resourcesto help banks prevent, identify, measure report fraud, serve protect consumers financial data.",55010333-6c39-433c-83b3-1fcbd32aa5d0
e2c1a419-f45c-4fbe-99bf-ed4e43d8eb0d,summary,"On episode ABA Fraudcast, dive Internet works easy criminals create fake bank websites. ABA Fraudcast host:Paul Benda, EVP, Risk, Fraud Cybersecurity, ABATags:.bankABA FraudcastData securityFraudWebsites",5544adaf-c10b-4ce3-be6e-02e9f1b4defd
68958063-4dd6-4f4f-b392-66c1e228d16d,keyword,voice cloning,5572013a-ae2c-4614-9c3e-b506c28eb130
cd215a97-49a3-41fa-bc76-b2e5583add4c,keyword,synthetic identities,5580e607-1bde-4807-99da-2a232f8fed66
56645129-4d3f-4b45-9db3-518085a53c3e,keyword,identity theft,55cf3408-006b-48bd-9334-2c47a15922e5
7b8f6f42-7225-4f5d-a690-945575d5dfbb,keyword,fhfa,562dc67e-1246-4906-a58d-90dbf3779c2b
214c3121-1f28-4919-9a3f-6a7dd11be3f5,keyword,behavioral biometrics,565a8f63-f8a8-4476-930f-31d4874632cb
17bf0a8d-21d5-4115-9644-3fc299ff7f69,keyword,fraud prevention,56755bf5-1e95-4421-b786-e1a5cb775a18
29b71b02-5d9b-4b17-80e2-745bb6e367ef,keyword,cybersecurity,56aacb01-17d0-4245-b95f-c1089bcce55c
00f203d8-2f61-420c-9455-b8ae6aa797d7,summary,"Benda announced new feature theFinancial Crimes Enforcement Conference, taking place week Arlington, Virginia. ABA launched tool June, allowing member banks access Treasury Departments TCVS cost.",56c442cd-42d2-42db-a220-333ce18a95cf
2633b10b-460a-431e-b17e-47e99df629be,keyword,american bankers association (aba),56d24fed-14ec-4704-9db9-c4d1835fc589
347242d3-6e22-4375-8360-8d8de561cd58,keyword,fraud prevention,56db21e1-b6bb-4ac3-b98d-708b93ae11f8
95f5f17b-f5b9-49db-a410-a73e846898a3,keyword,governance,56e3a1b4-02a6-4b27-95e8-e19c59c73206
45622da8-f82c-4b90-83f3-47734d2b624f,keyword,u.s. federal agency sources,578ca9e1-656f-4a2d-bcaf-225e24db1a7e
467830e6-b416-4627-9d20-580f2bf8b3d9,keyword,bridge financing,57c79dce-24dd-46c2-b55a-1a6e187b7a2c
db319a41-b519-4c24-87e4-a30f75a94a16,keyword,paul benda,57d060b5-8b20-4e77-8f3a-c18470e32529
d5058242-44c6-4560-8983-1f14720018c1,keyword,federal communications commission,57ee1869-964d-4644-925c-c654d4c28eaa
5d43c79e-303b-4cc0-a870-970bd919a6b4,keyword,consumer financial protection bureau,585e9174-eabd-4adc-afb7-77fa22c5b16e
ee3db751-b8f2-4838-8283-05af72a45a61,keyword,malicious actors,58d4c8de-ce6f-40de-ace4-db441ca409a9
08be2bb8-2da1-439e-8d73-d54a52f8ddc6,keyword,transparency,590a43de-441c-42ec-bbb2-50c123c5d70f
f8ef297f-060e-4365-8d9b-264ba862c619,keyword,state of fraud report,591e25af-9592-4dea-842f-a38bb2fd1675
778422c8-9d96-4446-9e10-5e19d878c0a8,keyword,evan sparks,599664ee-52af-4659-82bd-2642a18bfc21
07b7a5e8-f9bc-4745-917f-d64fa95ca06a,keyword,telecom,59d25fcc-bff1-402b-843d-6fc5be9b399a
6c15d87f-b669-4872-bf0a-afb55937d125,keyword,ic3,5a1dbae3-bf97-44a0-a148-c519925a50d5
1afadf49-dde2-4903-b1a6-087fe90e6df8,keyword,freddie mac,5a2344cf-d7ac-4d3d-b87b-484a28d0eae2
a00b78c8-370a-40be-bf1f-eb304abfbcad,keyword,aba agricultural bankers conference,5a5397ba-a605-4745-bd0c-a91bf6cd8e2c
68958063-4dd6-4f4f-b392-66c1e228d16d,keyword,online scams,5a56dd24-61e2-43a6-9a7f-4df2c558560e
ed07fd8f-4d8e-4b5e-8579-bc9f44bad3a1,keyword,fraud mitigation,5a67114f-169d-46cf-a560-df5964fc5348
1d57d511-fe4c-479f-8547-c8143027545c,keyword,cash access,5a95eccf-fbd9-435b-99e4-e05e2fb9ee45
68958063-4dd6-4f4f-b392-66c1e228d16d,keyword,internet crime complaint center,5aeda71e-1b83-4f63-b010-509d373e5a34
17bf0a8d-21d5-4115-9644-3fc299ff7f69,keyword,elder financial abuse,5b0cd108-4917-491c-94af-949473178d9a
467830e6-b416-4627-9d20-580f2bf8b3d9,keyword,lending programs,5b2b12a4-03b9-4d7b-b171-1b770a55a4aa
c5f167c5-2ac7-43a1-b420-3abf6f3157b8,keyword,po box businesses,5b656f90-7cc2-417d-9a5f-2d741a44b4f3
68958063-4dd6-4f4f-b392-66c1e228d16d,keyword,financial fraud,5b9a137e-077a-46f2-b44c-f49526e27803
6f20ee1e-fc94-479c-90c0-36954002409a,keyword,fbi,5bb7cbe3-73ea-417e-8ecb-5692698552ca
bac26a1f-b35e-4170-b315-72f3935574a7,keyword,financial sector,5c019608-60a2-40e6-b283-62345be605df
d5058242-44c6-4560-8983-1f14720018c1,keyword,do-not-call list,5c73784d-b49e-4f6f-af04-7abcce53132e
4d5e02aa-1e21-445d-ad8a-ab2c1f9b7880,keyword,access to credit,5c8a8dc7-af5c-49fd-beb6-e32cefae9896
ec247c74-a711-4d9a-9b6d-ec009cd257aa,keyword,digital transformation,5cd98b81-d6eb-4d88-9cb3-215c3b608505
8e43ce16-d4d1-4d26-a4ca-88ae5ebbab41,keyword,new york city,5d4f8156-e0ae-4352-89d2-b5c3a1484ca7
b5cf9e0a-6dc5-4de5-8d34-d96bb5f6ed6e,summary,"It would also require Treasury Department adjust amounts inflation every five years. In House, Financial Reporting Threshold Modernization Act (H.R. 1799), led Rep. Barry Loudermilk (R-Ga.), would make changes.",5d7462c3-baab-411e-aa09-d022d08445cf
8ac8360c-fa1c-4ea7-842c-7f3db4a30fe3,keyword,8% threshold,5d7bbcb0-c638-4f1a-b2c8-615e907f2ca1
778422c8-9d96-4446-9e10-5e19d878c0a8,keyword,american history,5d9e92fc-3b00-4827-88ee-d66170c7b58c
e24060c5-7b26-4b7c-b34c-4f5a8bf769ab,summary,"In latest episode ABA Fraudcast, ABAs Paul Benda continues explore challenges metastasizing problem banks, guest Sam Drennen, EVP COO First American Bank Trust Georgia. Check important ABA resources topic banks ataba.com/checkfraud.The recently remodeledABA Communitiesprovide opportunities share insights resources fellow bankers.",5ddaf9a6-5c1b-4a4c-856c-9ddf3c7f2404
5451ae1c-fda3-4bc9-9bf7-a8e68fd48379,keyword,american bankers association survey,5e0fb75b-b465-4065-9e7d-6c5f293d91f3
4a6359df-85f0-4b44-a2c6-dc7b25af00fe,keyword,established accounts,5e26d511-857b-4f00-b1ba-93b262067f35
db319a41-b519-4c24-87e4-a30f75a94a16,keyword,scam awareness,5ea27a6b-4170-452d-9f9a-e4d265b206ed
6c15d87f-b669-4872-bf0a-afb55937d125,keyword,scams,5ed5b2db-cd5a-40d3-9373-59f3d25b675f
62000238-e57b-49ea-995b-68c27785d2ff,keyword,firstbank,5ee80c4e-874c-436d-9df5-3d91e93997ec
62000238-e57b-49ea-995b-68c27785d2ff,summary,"PNC Bank nations eighth-largest bank assets sixth-largest deposits, ranks fourth number physical branches. PNCs strategy combining organic growth M&A (most recently Colorado FirstBank).Professional opportunities created bank employees in-person delivery network.",5faeba10-5f70-4000-bbb8-a9c37cd8b7d2
db319a41-b519-4c24-87e4-a30f75a94a16,keyword,consumer protection,5fb81091-15cd-486f-ada5-f95592a54f79
b0a873ea-6fb1-4f0f-a8a0-295c250d9896,keyword,customer protection,5fcc7313-9e2d-4543-84b2-beb3f4f89e1d
5ac083f6-1cf7-4616-89d4-ad40d695546e,keyword,paul benda,5ff12e26-1352-4407-93cb-682b6bd9b454
0260698b-07fd-4346-a307-f446fa5431b0,keyword,open banking,60136ec7-9726-45a4-9b3d-fc11e83c203f
23c2e147-b027-455d-9727-51ac79584d63,keyword,financial institutions,605bceed-6b4e-4c05-8413-13814d73a297
08be2bb8-2da1-439e-8d73-d54a52f8ddc6,keyword,consumer opinion,605dc235-f9a0-44f2-9473-894568c24528
4d5e02aa-1e21-445d-ad8a-ab2c1f9b7880,keyword,proposed regulations,60e827d4-d276-45e5-a0ef-5c2f60ac4cdc
4a6359df-85f0-4b44-a2c6-dc7b25af00fe,keyword,increased fraud attempts,60edfc8c-5ca7-4cff-8574-5746ccaf28b9
fafa6d5c-d46e-40a8-97a3-f02f48da91d8,keyword,american bankers association,61110085-2200-41f3-b3b5-f89e3cb319f1
f02359ee-3e9c-42b4-93a5-1834199be6dc,keyword,email authentication,61cfcf48-7cae-42b9-afaf-92a49fe465ef
214c3121-1f28-4919-9a3f-6a7dd11be3f5,keyword,telecommunications,61f94673-6d15-48a4-9b42-acf50179c01a
5d43c79e-303b-4cc0-a870-970bd919a6b4,keyword,equal credit opportunity act,62037937-8c27-4c09-8010-703601a23ea2
347242d3-6e22-4375-8360-8d8de561cd58,keyword,aba fraudcast,62273012-097b-43b0-bf6d-90e1da0d7379
80f9af1b-23f6-47c9-b488-830163630357,keyword,aba fraudcast,62314f3c-5987-45f9-bed1-db778e3b7354
95f5f17b-f5b9-49db-a410-a73e846898a3,keyword,stablecoins,626a2fb4-c3ba-4b4d-b2b3-bdd803c889d5
0daa37b6-8f58-4406-b6bd-5e0161a92516,keyword,financial crimes,62a9a72a-1372-4577-a28a-fc580adc8524
778422c8-9d96-4446-9e10-5e19d878c0a8,keyword,canal development,62b8bcbd-75eb-4b6d-9c56-7ae64495dad1
80f9af1b-23f6-47c9-b488-830163630357,keyword,fcc,6307802b-aada-4040-a9a5-95c5b65b9f1c
00f203d8-2f61-420c-9455-b8ae6aa797d7,keyword,treasury check verification system,63154286-8d20-4d59-861a-828b477d370e
80f9af1b-23f6-47c9-b488-830163630357,keyword,house financial services subcommittee,636f14df-ac1c-4b49-b55d-ad41f8deb218
ed07fd8f-4d8e-4b5e-8579-bc9f44bad3a1,keyword,exception resolution service,63a1ee77-53cd-4ef8-9292-954402adbc3d
a7157774-b8e8-4c47-9bbe-5534b05d313f,keyword,cash-in-transit (cit),63bf67db-c537-44f3-a90b-c5ba7f6169b6
abeb74af-85b6-4241-88ac-d7626dbe9e31,keyword,modular backend services,63dd932b-ed4d-4bc7-b693-9991df5a2b2b
f02359ee-3e9c-42b4-93a5-1834199be6dc,keyword,domain name system,6444f61b-bc47-4a33-bed8-495305dc0add
b3f100e2-59ed-4a5f-9301-d3e855e71f78,keyword,customer communication,64a77b66-597c-4d2f-bad4-34b79eef99a7
b0a873ea-6fb1-4f0f-a8a0-295c250d9896,keyword,practicesafechecks,65289012-f624-452d-a13d-bcbe4a0239d7
8e43ce16-d4d1-4d26-a4ca-88ae5ebbab41,keyword,year-over-year change,65e2f228-d891-40da-925b-deffd5e801ef
5d43c79e-303b-4cc0-a870-970bd919a6b4,keyword,cfpb,66171182-518b-4e2f-81df-59cf83f4fbaa
a00b78c8-370a-40be-bf1f-eb304abfbcad,keyword,equipment downtime,6643e501-eb9e-422f-a984-609742203f6f
62000238-e57b-49ea-995b-68c27785d2ff,keyword,branded umbrellas,6682a3da-746d-4883-9a5b-070a6b9c5e1f
abeb74af-85b6-4241-88ac-d7626dbe9e31,keyword,intelligent checkout,669cb24b-0019-41c2-b167-805cfa76a589
6f20ee1e-fc94-479c-90c0-36954002409a,keyword,federal bureau of investigation,66a06164-64da-4cbd-bd7b-228cd872bc54
abeb74af-85b6-4241-88ac-d7626dbe9e31,keyword,tokenization,66a34e17-a82f-440a-bf53-93eef69736ef
62000238-e57b-49ea-995b-68c27785d2ff,keyword,organic growth,66a65099-30da-4616-987b-87f4124fe2e9
07b7a5e8-f9bc-4745-917f-d64fa95ca06a,keyword,fraud prevention,670391c0-ccbb-4fda-b308-a7d25f70511c
d5058242-44c6-4560-8983-1f14720018c1,keyword,caller id authentication,6801fd82-f942-4420-b388-a9494a22bb2d
4024661e-a83a-4fcf-b312-401df444f880,keyword,technology implementation,68046ff7-4fd8-47ed-b397-95c1c3e62fc7
dd316280-bcc5-4d12-8ac9-24ed1e34ee31,keyword,banks,682684bb-3408-4dcd-9819-de5f0b2ee5b3
463b06bf-1141-4884-ab61-6c1b32d733c5,keyword,blockchain,68553d76-1fda-4cad-b2b8-b50240f78387
62000238-e57b-49ea-995b-68c27785d2ff,keyword,physical branches,686f9d1b-b80a-41c4-8c06-771be865a406
ec247c74-a711-4d9a-9b6d-ec009cd257aa,keyword,governance,68770874-be7f-492a-bd5a-33d52f27acf3
95f5f17b-f5b9-49db-a410-a73e846898a3,keyword,2026 outlook,68a468f2-2bf9-4959-8440-339e9a9b7c8d
23c2e147-b027-455d-9727-51ac79584d63,keyword,press release,68a49d13-57b8-4e99-8b5a-94955b618e77
7b8f6f42-7225-4f5d-a690-945575d5dfbb,keyword,$176 billion total,68bbeb15-8a80-4552-a269-e30c5fd971d7
d380cbfa-e152-4277-9136-bbc9b2e36dc5,keyword,financial institutions,68da21cc-38c2-4009-a01e-aa2e93511e99
95f5f17b-f5b9-49db-a410-a73e846898a3,keyword,payment stablecoins,690251ba-262e-46f6-b4ab-6e0663c0b968
ec247c74-a711-4d9a-9b6d-ec009cd257aa,keyword,banks and insurers,69094499-26b6-486d-adac-3edc5623810f
db46995a-a121-45b7-8a3d-d12e8e80168d,keyword,technology,69293146-61ef-450c-8b0a-90067a66b063
07b7a5e8-f9bc-4745-917f-d64fa95ca06a,keyword,impersonation scams,696df695-d873-49d5-8364-9431a127faec
0daa37b6-8f58-4406-b6bd-5e0161a92516,keyword,fraud reporting,69794fbb-5ff6-49b0-99de-548b12fdee9c
ed07fd8f-4d8e-4b5e-8579-bc9f44bad3a1,keyword,corporate treasury,69a7aed9-f96f-4b58-b0e7-4f59b22a4b71
e2c1a419-f45c-4fbe-99bf-ed4e43d8eb0d,keyword,vetting process,69bb997d-2390-4e5e-8473-56916ee77143
5b078166-f003-4b1e-8398-0e5ef174b923,keyword,red flags,6a70b7c8-143e-45d0-8bbd-14903b9761bc
aa2fe39b-1c92-4de2-bff6-66a9c492c80b,keyword,anti-money laundering (aml),6ae8a986-4556-4b55-8e4f-f179d1ce3210
446e0338-ae61-4d2f-895c-eda657bbef40,keyword,senior issues,6b0aefd1-fc66-469d-89f3-aa5b367b6298
5ac083f6-1cf7-4616-89d4-ad40d695546e,keyword,regulators,6b1246d5-a92e-412b-863a-0a20c7f3fb94
5d43c79e-303b-4cc0-a870-970bd919a6b4,keyword,fair lending,6b4d00e2-9efa-4292-98d8-94034712eb1f
08be2bb8-2da1-439e-8d73-d54a52f8ddc6,keyword,federal credit unions,6b6ca0b5-8c6a-42d9-8562-1154b9c4d08e
ec247c74-a711-4d9a-9b6d-ec009cd257aa,keyword,institutional providers,6b93ab18-0a45-468d-a662-44c19b4674a3
4a6359df-85f0-4b44-a2c6-dc7b25af00fe,keyword,romance scams,6bcb294a-1f67-47b4-8f03-49a89aae748b
6c15d87f-b669-4872-bf0a-afb55937d125,summary,"The FBI warning scammers spoofing website agencys Internet Crime Complaint Center, IC3, trick consumers turning financial information. Potential victims report interactions websites individuals impersonating IC3 local FBI field office IC3 official web address, agency said.",6c024ec8-a1e6-499a-adce-9b60f6b6326e
45622da8-f82c-4b90-83f3-47734d2b624f,keyword,scam trends,6c14a373-591f-41a2-bb27-b4796f9dbd04
5451ae1c-fda3-4bc9-9bf7-a8e68fd48379,keyword,customer service,6c1ee7ad-6262-4840-88e5-9e774e4d56d3
a7157774-b8e8-4c47-9bbe-5534b05d313f,keyword,technician ambushes,6c514f4e-1916-4205-a513-53636da0f65f
0761cfba-7dac-4691-bfc8-b216c9182f95,keyword,bancfirst,6c519a7a-ad53-4ef6-ad06-81f47d7d5446
214c3121-1f28-4919-9a3f-6a7dd11be3f5,summary,"By Elizabeth JuddRecently, customer came Kennebec Savings Bank withdraw money build new deck. He says 2023 alone Kennebec experienced 264 cases fraud prevented $430,000 fraud losses. Social engineering, sometimes defined techniques aimed talking victim revealing private information performing actions illegitimate reasons, piece thats exponentially exploded, says Silsby. Jill Castilla, president CEO Citizens Bank Edmond ROGER, digital military bank, describes increase identity scams onslaught. At Oklahoma-based banks, $380 million assets, hears almost daily romance schemes among customers fragile people. Theres still sense seeing believing, says Joe Palmer, president technology provider iProov. One suggestion: FCC finalize requirement text messages authenticated, authentication solution set deadline development implementation. In addition, telecommunications providers enable criminals impersonate legitimate numbers incorrectly authenticate calls held account, Benda said. Jonathan Thessin, VP senior counsel ABA, underscores problem banks limited insight bad actors spoofing call. Often, says, bank learns calls customer advises bank fraud attempt taken place. Not way showing appreciation, way teach everyone theres another version may age-old scam, says. Tags:Cyber crimeCybersecurityFinancial crimesFraudIdentity fraud",6ca236fe-6369-46d3-a98b-02e1be80ae51
5ac083f6-1cf7-4616-89d4-ad40d695546e,keyword,scams,6d3e1ea1-b772-42fd-8131-13e01f0648cd
3e1cfcf6-9203-4b68-809b-a543c7721346,keyword,artificial intelligence in banking,6d610572-9f5d-4dc3-bc67-56f066d99525
1d57d511-fe4c-479f-8547-c8143027545c,keyword,cash infrastructure,6d963e64-2061-4b4f-9aa9-313eda22bfd9
1d57d511-fe4c-479f-8547-c8143027545c,keyword,cash lifecycle,6ddee566-23ad-464e-a9a8-7264aff8dab0
5b078166-f003-4b1e-8398-0e5ef174b923,keyword,fraud playbook,6ddf7d22-4682-4954-a4f8-4f5c44222062
c5f167c5-2ac7-43a1-b420-3abf6f3157b8,keyword,raul aguilar,6df81d8c-fbc9-4445-be26-1b978a7d2b2b
b5cf9e0a-6dc5-4de5-8d34-d96bb5f6ed6e,keyword,suspicious activity reports (sar),6e1409d2-bdd9-4abc-934f-05a49ad1effa
1d57d511-fe4c-479f-8547-c8143027545c,keyword,merchant cashless policies,6e4bf21a-fb47-4a16-86e2-777cdf26e3fe
45622da8-f82c-4b90-83f3-47734d2b624f,keyword,q1 2025,6e74e6b0-e0c9-49a1-86e5-39bf0ba30a72
f8ef297f-060e-4365-8d9b-264ba862c619,keyword,2024,6edfe4ed-141c-408d-826a-a24162543b86
5ac083f6-1cf7-4616-89d4-ad40d695546e,keyword,banks,6f47b630-b0a7-4c09-b7f9-c3674419dae8
a7157774-b8e8-4c47-9bbe-5534b05d313f,keyword,magnetic stripe cloning,6f499cba-c235-4e42-91a1-001c5866c59c
e24060c5-7b26-4b7c-b34c-4f5a8bf769ab,keyword,banks,6fa5f9a0-c5a6-4df2-810b-25db5b93648f
6f20ee1e-fc94-479c-90c0-36954002409a,summary,"As artificial intelligence (AI) continues evolve, tactics scammers exploit technology deceive defraud consumers. Criminals may pose loved ones, government officials, law enforcement personnel even celebrities, often using fear urgency convince victims send money share sensitive information. The ABA Foundation also offers itsSafe Banking Seniors program, provides bankers free tools resources help educate seniors caregivers prevent elder financial fraud.",6fb8e317-df17-4a92-b211-64352aebea60
6f20ee1e-fc94-479c-90c0-36954002409a,keyword,deepfakes,6fdb5c10-493a-4b89-afac-f75b681d1da3
0daa37b6-8f58-4406-b6bd-5e0161a92516,keyword,personal finance presentations,6fee6b09-5482-4f0e-8f3c-cf44602f18c5
52aca3b8-a7df-40c5-b37f-fab7313209eb,keyword,humility pledge,70230e9f-44eb-42e4-a32f-a51212d047c4
5d43c79e-303b-4cc0-a870-970bd919a6b4,keyword,occ,70270c72-4fe4-401a-81a7-60bc90ccaed5
c5f167c5-2ac7-43a1-b420-3abf6f3157b8,keyword,financial institutions,702794dc-9cc4-446b-bb11-f5a914cf426a
cd215a97-49a3-41fa-bc76-b2e5583add4c,keyword,bank credit cards,702e22ac-fece-4cb3-9ebf-73321b3e2157
ec247c74-a711-4d9a-9b6d-ec009cd257aa,summary,"SPONSORED CONTENT PRESENTED BYASCENSUSThe importance recordkeeping retirement plan value chain microscope. Whether focus efficiency, experience evolution, and/or growth, partnerships provide competitive advantage deliver best-in-class retirement plan administration services. Selective partnership: Selective partnership takes opportunistic advantage benefits outsourcing. How Ascensus powers savings plans across AmericaFor 40 years, weve helped nearly 16 million savers advisors institutions serve unique approach:Alignment youWesit side table, focused success. Intuitive experienceWhetheryou saver business owner, advisor, institution, partner enabling savings, make managing full lifecycle savings journey frictionless. Ascensus Ascensus logo registered trademarks Ascensus, LLC.Copyright 2023 Ascensus, LLC.",7039d487-a383-46bc-b158-41bec55d63ad
05d418d8-3b07-4da4-95c9-c9c6007f8154,keyword,tax refunds,70580089-b73f-471f-8e55-d3bd544d3c00
